StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,Q1,Q1_DO,Q9,Q10,Q14,Q17,Q18,Q18_DO,Q20,DataDashboardUsage,SmartHomeDashUsage,VisualClarity,InfoOrgClarity,SC0,SurveyWave,Version,FL_3_DO,Gistblock_DO
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Click to write the question text - Browser,Click to write the question text - Version,Click to write the question text - Operating System,Click to write the question text - Resolution,Which device had the worst problem?,Which device had the worst problem? - Display Order,Which direction was the offline ceiling light?,How many items were Warnings (non-critical alerts)?,How many devices were specifically labeled as Offline (not just Off)?,How many devices named “Sink” were shown?,Which two devices were both Off but not alerts?,Which two devices were both Off but not alerts? - Display Order,What type of dashboard did you see?,How often do you use data dashboards in your life?,How often do you use a smart home dashboard in your life?,"How clear was the dashboard’s visual design (e.g., text readability, contrast, spacing)?","How clear was the dashboard's informational organization (grouping, labels, layout)?",Score,SurveyWave,Version,FL_3 - Block Randomizer - Display Order,Gist block - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""endDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_RecaptchaScore""}","{""ImportId"":""QID75_BROWSER""}","{""ImportId"":""QID75_VERSION""}","{""ImportId"":""QID75_OS""}","{""ImportId"":""QID75_RESOLUTION""}","{""ImportId"":""QID49""}","{""ImportId"":""QID49_DO""}","{""ImportId"":""QID57""}","{""ImportId"":""QID58""}","{""ImportId"":""QID63""}","{""ImportId"":""QID66""}","{""ImportId"":""QID67""}","{""ImportId"":""QID67_DO""}","{""ImportId"":""QID69""}","{""ImportId"":""QID70""}","{""ImportId"":""QID72""}","{""ImportId"":""QID71""}","{""ImportId"":""QID73""}","{""ImportId"":""SC_026QrkvBa3dwwrc""}","{""ImportId"":""SurveyWave""}","{""ImportId"":""Version""}","{""ImportId"":""FL_3_DO""}","{""ImportId"":""BL_2miQ8sO4XRcUQn4_DO""}"
2025-10-04 15:07:57,2025-10-04 15:08:07,IP Address,172.58.165.102,50,9,False,2025-10-06 15:22:59,R_7bGFSD5Ej7XcBMJ,,,,,41.8835,-87.6305,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,
2025-10-04 15:15:29,2025-10-04 15:16:02,IP Address,174.73.189.201,50,33,False,2025-10-06 15:22:59,R_3uURaBxCneF38Fc,,,,,33.4319,-111.6428,anonymous,EN,0.800000011920929,,,,,,,,,,,,,,,,,,0,3,NoHierarchyMediumChartjunk,FL_46,
2025-10-04 15:31:38,2025-10-04 15:31:43,IP Address,166.181.80.33,50,5,False,2025-10-06 15:22:59,R_6q502TfjzOixXpt,,,,,43.1099,-89.6414,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,
2025-10-05 13:30:17,2025-10-05 13:30:50,IP Address,107.77.223.25,50,33,False,2025-10-06 15:22:59,R_5QtNi5DYkwEli7r,,,,,40.7653,-73.9589,anonymous,EN,0.699999988079071,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyHighChartjunk,FL_64,
2025-10-05 13:30:31,2025-10-05 13:31:09,IP Address,75.132.7.125,54,37,False,2025-10-06 15:22:59,R_5NZXKXWzUlN3uFY,,,,,38.4539,-90.328,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyLowChartjunk,FL_60,Q18|Q10|Q14|Q1|Q20|Q9|Q17|MetaInfo
2025-10-04 15:07:59,2025-10-04 15:13:13,IP Address,71.15.54.58,54,314,False,2025-10-06 15:22:59,R_7nN9xrxasW5K6WW,,,,,38.5317,-89.9988,anonymous,EN,0.800000011920929,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyMediumChartjunk,FL_56,Q14|Q18|Q10|MetaInfo|Q1|Q20|Q9|Q17
2025-10-04 15:15:39,2025-10-04 15:20:38,IP Address,64.163.29.0,54,298,False,2025-10-06 15:22:59,R_3BlkDpuFouFfGox,,,,,34.8335,-81.9921,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyLowChartjunk,FL_60,Q18|Q17|Q14|MetaInfo|Q9|Q1|Q20|Q10
2025-10-05 13:30:49,2025-10-05 13:31:37,IP Address,35.33.210.170,50,47,False,2025-10-06 15:22:59,R_5qUvVIPLHLx0kzD,,,,,33.7485,-84.3871,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyMediumChartjunk,FL_22,
2025-10-05 13:23:38,2025-10-05 13:24:01,IP Address,97.233.237.239,50,22,False,2025-10-06 15:22:59,R_6dcotJyItegKX6q,,,,,41.3344,-95.9949,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,NoHierarchyLowChartjunk,FL_26,
2025-10-04 16:22:05,2025-10-04 16:22:50,IP Address,104.28.39.128,54,45,False,2025-10-06 15:22:59,R_6t19ZhkzTbS5M77,,,,,40.7126,-74.0066,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyLowChartjunk,FL_60,Q1|Q9|Q14|MetaInfo|Q20|Q17|Q18|Q10
2025-10-05 13:33:43,2025-10-05 13:34:23,IP Address,174.215.144.32,54,39,False,2025-10-06 15:22:59,R_5PJ5Sy8OhmDm3OF,,,,,33.5146,-83.8626,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,Q10|Q18|Q17|Q9|Q14|MetaInfo|Q20|Q1
2025-10-05 13:36:26,2025-10-05 13:37:34,IP Address,162.228.243.80,54,68,False,2025-10-06 15:22:59,R_5FsIq5VDIiFanBb,,,,,33.454,-84.1534,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,Q14|Q9|Q1|Q20|MetaInfo|Q17|Q10|Q18
2025-10-05 13:24:48,2025-10-05 13:30:15,IP Address,97.223.202.113,4,327,False,2025-10-06 15:22:59,R_6AMSj4laUw2EPOl,,,,,41.8502,-87.6736,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,,,
2025-10-04 17:23:39,2025-10-04 17:24:12,IP Address,73.135.253.34,54,33,False,2025-10-06 15:23:00,R_6eqwT8JswANucv7,,,,,39.4114,-77.2823,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyLowChartjunk,FL_26,Q20|Q10|Q17|MetaInfo|Q14|Q9|Q18|Q1
2025-10-05 13:27:24,2025-10-05 13:36:39,IP Address,75.143.182.90,54,554,False,2025-10-06 15:23:00,R_6QJhYH7QYnDAZBT,,,,,35.7319,-81.7091,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyMediumChartjunk,FL_46,MetaInfo|Q17|Q18|Q10|Q1|Q20|Q9|Q14
2025-10-05 13:36:43,2025-10-05 13:36:55,IP Address,172.58.123.247,50,12,False,2025-10-06 15:23:00,R_5LuN7MmuE660yLh,,,,,42.4327,-83.0396,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyHighChartjunk,FL_58,
2025-10-05 13:39:10,2025-10-05 13:39:33,IP Address,35.151.251.125,50,23,False,2025-10-06 15:23:00,R_5FP8HreRgtDfdCN,,,,,33.9371,-84.0785,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyHighChartjunk,FL_25,
2025-10-05 13:40:05,2025-10-05 13:40:11,IP Address,24.98.164.236,50,6,False,2025-10-06 15:23:00,R_5GvoEmVKySqGYr7,,,,,33.9733,-84.2231,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,
2025-10-05 13:27:25,2025-10-05 13:28:20,IP Address,8.28.253.128,54,54,False,2025-10-06 15:23:00,R_6wt6nVB6MdoHEvq,,,,,34.7347,-97.2197,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,Q10|Q17|Q14|Q20|Q9|MetaInfo|Q18|Q1
2025-10-05 13:43:59,2025-10-05 13:44:29,IP Address,129.222.0.87,54,29,False,2025-10-06 15:23:00,R_5ODN2SDBt2rq5ot,,,,,25.7701,-80.1928,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyLowChartjunk,FL_54,Q9|Q20|Q18|Q10|Q14|Q17|Q1|MetaInfo
2025-10-05 13:44:18,2025-10-05 13:44:30,IP Address,76.122.201.68,50,12,False,2025-10-06 15:23:00,R_5e4ZZZ4WQzdDcR2,,,,,37.6875,-85.8747,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyMediumChartjunk,FL_22,
2025-10-05 13:30:41,2025-10-05 13:31:46,IP Address,68.229.86.62,54,65,False,2025-10-06 15:23:00,R_634swDCmsIfb9Lu,,,,,41.99,-72.642,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyMediumChartjunk,FL_22,Q18|Q14|MetaInfo|Q9|Q1|Q10|Q17|Q20
2025-10-04 15:16:23,2025-10-04 15:16:28,IP Address,140.248.44.177,50,4,False,2025-10-06 15:23:00,R_31UaY0xctywOHuN,,,,,29.1907,-82.1422,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyMediumChartjunk,FL_56,
2025-10-05 13:34:04,2025-10-05 13:34:30,IP Address,76.39.89.49,54,25,False,2025-10-06 15:23:00,R_6feEGovK3WhbeiF,,,,,43.0026,-87.9417,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,MetaInfo|Q18|Q20|Q10|Q9|Q14|Q1|Q17
2025-10-05 13:47:20,2025-10-05 13:48:26,IP Address,72.177.151.229,54,65,False,2025-10-06 15:23:00,R_5OZjP4IbsL5P125,,,,,29.4553,-98.5677,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,Q9|Q10|Q17|Q20|Q14|Q18|MetaInfo|Q1
2025-10-04 15:17:11,2025-10-04 15:17:52,IP Address,64.18.11.6,54,40,False,2025-10-06 15:23:00,R_3y7LG6CalAeRrHU,,,,,40.839,-73.946,anonymous,EN,0.699999988079071,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyMediumChartjunk,FL_22,MetaInfo|Q10|Q1|Q18|Q14|Q17|Q20|Q9
2025-10-05 13:49:51,2025-10-05 13:49:59,IP Address,107.139.29.219,50,7,False,2025-10-06 15:23:00,R_5wsAtpBaaQPq3pn,,,,,39.3037,-94.9322,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyHighChartjunk,FL_58,
2025-10-05 13:36:42,2025-10-05 13:37:19,IP Address,73.8.130.87,50,36,False,2025-10-06 15:23:00,R_6vZd8fuE1rMSOQQ,,,,,39.7627,-89.6225,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyLowChartjunk,FL_60,
2025-10-05 13:39:06,2025-10-05 13:39:41,IP Address,69.244.110.128,54,34,False,2025-10-06 15:23:00,R_6araj9sI2QzFs94,,,,,39.4021,-75.0393,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,Q9|Q20|Q14|Q10|Q17|Q1|Q18|MetaInfo
2025-10-05 13:59:31,2025-10-05 14:04:39,IP Address,66.31.136.34,54,308,False,2025-10-06 15:23:00,R_5rDitAaMfdRvlmE,,,,,42.7117,-71.1663,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyHighChartjunk,FL_58,Q1|Q10|Q17|Q18|MetaInfo|Q9|Q20|Q14
2025-10-04 15:08:00,2025-10-04 15:08:28,IP Address,24.125.189.208,50,27,False,2025-10-06 15:23:00,R_7vkbzB1yXMCvSUz,,,,,33.7574,-84.4236,anonymous,EN,0.699999988079071,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyHighChartjunk,FL_64,
2025-10-05 13:40:38,2025-10-05 13:40:57,IP Address,206.85.83.8,50,18,False,2025-10-06 15:23:01,R_65NEOmP10BJCz4z,,,,,32.4984,-85.0184,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyHighChartjunk,FL_58,
2025-10-05 13:41:46,2025-10-05 13:42:19,IP Address,108.253.85.191,54,33,False,2025-10-06 15:23:01,R_6ljkrAAurLtmKo9,,,,,33.1494,-96.828,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyHighChartjunk,FL_25,Q18|Q17|Q14|Q1|Q9|MetaInfo|Q20|Q10
2025-10-05 16:02:20,2025-10-05 16:03:10,IP Address,107.146.173.144,54,50,False,2025-10-06 15:23:01,R_5qfgI6nuwO2lNEE,,,,,33.4076,-86.9473,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyLowChartjunk,FL_26,Q1|Q14|Q17|Q20|Q18|MetaInfo|Q9|Q10
2025-10-05 16:25:36,2025-10-05 16:25:47,IP Address,71.105.160.40,50,11,False,2025-10-06 15:23:01,R_5TXHABPBanWnVzk,,,,,40.7915,-73.6924,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,
2025-10-05 16:10:48,2025-10-05 16:10:52,IP Address,204.144.208.111,4,4,False,2025-10-06 15:23:01,R_5GaxhDJupxqiZPj,,,,,41.6344,-91.5054,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,,,
2025-10-05 16:27:28,2025-10-05 16:28:09,IP Address,172.58.118.221,54,40,False,2025-10-06 15:23:01,R_5wdezDL34uI4F0r,,,,,33.8359,-117.9063,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyLowChartjunk,FL_60,Q18|Q1|Q20|MetaInfo|Q10|Q14|Q17|Q9
2025-10-05 16:27:36,2025-10-05 16:28:18,IP Address,71.8.161.231,54,41,False,2025-10-06 15:23:01,R_5oLdEgXop0iy5Xu,,,,,46.1879,-123.8312,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyLowChartjunk,FL_21,Q14|Q17|Q10|MetaInfo|Q1|Q18|Q9|Q20
2025-10-05 13:45:11,2025-10-05 13:45:42,IP Address,129.222.84.166,54,30,False,2025-10-06 15:23:01,R_6xQUzUKbt1zyZ9I,,,,,33.7485,-84.3871,anonymous,EN,0.699999988079071,,,,,,,,,,,,,,,,,,0,3,NoHierarchyLowChartjunk,FL_26,Q9|MetaInfo|Q18|Q17|Q20|Q14|Q1|Q10
2025-10-05 13:46:25,2025-10-05 17:56:34,IP Address,68.184.179.8,54,15009,False,2025-10-06 15:23:01,R_6NVVbVUoN8aVCLt,,,,,32.6537,-97.3742,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyLowChartjunk,FL_21,MetaInfo|Q1|Q17|Q18|Q9|Q14|Q20|Q10
2025-10-04 15:09:00,2025-10-04 15:09:29,IP Address,98.17.98.221,50,29,False,2025-10-06 15:23:01,R_77rGK5iiCwvRYrv,,,,,42.093,-79.244,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyHighChartjunk,FL_64,
2025-10-04 15:11:38,2025-10-04 15:11:44,IP Address,166.194.132.57,50,5,False,2025-10-06 15:23:01,R_7FP933JFOJV5zDU,,,,,41.892,-87.6416,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyHighChartjunk,FL_25,
2025-10-05 13:47:38,2025-10-05 13:48:35,IP Address,76.176.218.42,54,56,False,2025-10-06 15:23:01,R_6dExGwIxTh4u75r,,,,,34.0318,-118.4252,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyMediumChartjunk,FL_56,Q20|Q17|MetaInfo|Q9|Q14|Q1|Q10|Q18
2025-10-05 16:27:37,2025-10-05 16:28:04,IP Address,72.70.53.35,50,27,False,2025-10-06 15:23:01,R_56byyB5eVGFg1nu,,,,,41.9082,-71.1031,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyMediumChartjunk,FL_46,
2025-10-05 13:47:53,2025-10-05 13:48:08,IP Address,66.61.50.149,50,14,False,2025-10-06 15:23:01,R_6WgYcerOGP43Kvf,,,,,41.3722,-82.1084,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyHighChartjunk,FL_58,
2025-10-05 16:28:07,2025-10-05 16:28:37,IP Address,99.71.126.54,50,30,False,2025-10-06 15:23:01,R_5NNV3UNLxQZRDZz,,,,,39.6195,-86.1552,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyLowChartjunk,FL_21,
2025-10-05 16:30:15,2025-10-05 16:30:19,IP Address,71.75.254.56,50,4,False,2025-10-06 15:23:01,R_5EbFIRcHVuj6Osj,,,,,35.0221,-80.5318,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyHighChartjunk,FL_58,
2025-10-05 15:53:24,2025-10-05 15:53:29,IP Address,184.105.14.18,4,4,False,2025-10-06 15:23:01,R_6RPHe0FnVeME33b,,,,,32.589,-96.3089,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,,,
2025-10-05 16:32:07,2025-10-05 16:33:00,IP Address,72.26.58.23,50,52,False,2025-10-06 15:23:01,R_5w7jscx1IcRzqiH,,,,,30.2846,-98.8781,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyMediumChartjunk,FL_46,
2025-10-05 16:32:23,2025-10-05 16:32:44,IP Address,166.194.132.33,50,21,False,2025-10-06 15:23:01,R_5YJV04e1czF203T,,,,,41.892,-87.6416,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,
2025-10-04 15:21:46,2025-10-04 15:22:17,IP Address,38.133.119.61,54,30,False,2025-10-06 15:23:01,R_3QyduoI4cIYryYP,,,,,39.9277,-122.1792,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,NoHierarchyLowChartjunk,FL_26,Q14|MetaInfo|Q10|Q20|Q17|Q9|Q1|Q18
2025-10-04 15:26:51,2025-10-04 15:31:46,IP Address,47.50.118.114,54,294,False,2025-10-06 15:23:01,R_3GNxZdaDoWubRhX,,,,,43.6055,-84.7796,anonymous,EN,0.4000000059604645,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyLowChartjunk,FL_21,Q1|Q10|Q14|MetaInfo|Q17|Q20|Q9|Q18
2025-10-05 15:54:54,2025-10-05 15:55:11,IP Address,66.143.226.129,50,17,False,2025-10-06 15:23:01,R_6s0jq8GPgpnSuDS,,,,,34.0544,-118.244,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyMediumChartjunk,FL_62,
2025-10-05 16:33:32,2025-10-05 16:34:11,IP Address,107.129.84.97,54,39,False,2025-10-06 15:23:01,R_5uXNbBEqexhpA5z,,,,,34.7386,-92.4231,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyLowChartjunk,FL_21,Q1|Q18|Q14|Q20|MetaInfo|Q10|Q9|Q17
2025-10-05 16:43:11,2025-10-05 16:43:16,IP Address,173.168.70.137,50,5,False,2025-10-06 15:23:01,R_5oGBXTJgNGJmUSQ,,,,,27.935,-82.3772,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,
2025-10-05 16:32:26,2025-10-05 16:32:33,IP Address,68.115.98.30,50,6,False,2025-10-06 15:23:01,R_63dCrWdnxYicQrw,,,,,44.1552,-93.9961,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyMediumChartjunk,FL_62,
2025-10-05 16:32:19,2025-10-05 16:33:47,IP Address,70.162.160.3,54,87,False,2025-10-06 15:23:01,R_6geGKoIeSBojz0t,,,,,33.6731,-111.9461,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyLowChartjunk,FL_26,Q17|Q9|Q10|MetaInfo|Q20|Q1|Q18|Q14
2025-10-05 16:43:16,2025-10-05 16:43:24,IP Address,146.75.222.0,50,7,False,2025-10-06 15:23:01,R_5qCg6tPuWVPE1KX,,,,,39.0469,-77.4903,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,
2025-10-05 16:33:10,2025-10-05 16:33:57,IP Address,162.206.136.81,54,46,False,2025-10-06 15:23:02,R_69Bj4q3ox1dPUCB,,,,,42.0469,-88.1051,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyLowChartjunk,FL_26,Q17|Q1|MetaInfo|Q20|Q14|Q18|Q10|Q9
2025-10-05 16:34:43,2025-10-05 16:36:46,IP Address,174.30.11.153,50,123,False,2025-10-06 15:23:02,R_6RVLjevtFp3IvIE,,,,,38.5423,-92.1529,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,
2025-10-05 16:34:38,2025-10-05 16:35:26,IP Address,152.65.190.57,50,47,False,2025-10-06 15:23:02,R_67C0xyfqvGBx2Sy,,,,,36.0644,-90.5261,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyLowChartjunk,FL_54,
2025-10-05 17:52:04,2025-10-05 17:52:38,IP Address,67.4.27.198,50,33,False,2025-10-06 15:23:02,R_5nTvzxFfsehkDfc,,,,,45.1715,-93.5814,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyMediumChartjunk,FL_46,
2025-10-05 17:52:09,2025-10-05 17:54:07,IP Address,184.56.216.73,54,117,False,2025-10-06 15:23:02,R_5jUSoYYPNuAmI5k,,,,,38.0936,-84.5009,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyLowChartjunk,FL_21,Q9|Q10|Q20|Q18|Q17|Q1|Q14|MetaInfo
2025-10-05 16:36:01,2025-10-05 16:36:34,IP Address,99.70.209.11,54,32,False,2025-10-06 15:23:02,R_6DBS7KlqByci2rz,,,,,29.5554,-81.2207,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyMediumChartjunk,FL_62,MetaInfo|Q10|Q1|Q20|Q9|Q18|Q17|Q14
2025-10-05 16:44:18,2025-10-05 16:45:45,IP Address,108.54.18.199,54,86,False,2025-10-06 15:23:02,R_51ayzY60TLKQRaN,,,,,40.7359,-73.9904,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyHighChartjunk,FL_25,Q18|Q10|Q20|Q14|Q17|Q1|Q9|MetaInfo
2025-10-05 17:52:19,2025-10-05 17:52:35,IP Address,172.59.74.111,50,15,False,2025-10-06 15:23:02,R_5J5kjgtMBdY5KpF,,,,,39.0684,-94.5411,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,
2025-10-05 17:56:25,2025-10-05 17:56:47,IP Address,66.69.37.104,50,22,False,2025-10-06 15:23:02,R_5Le8KIqw1C3AQpk,,,,,29.9177,-93.9244,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyMediumChartjunk,FL_62,
2025-10-03 16:29:22,2025-10-03 16:29:54,IP Address,98.247.72.17,54,32,False,2025-10-06 15:23:02,R_184aE9fIQw2ss7L,,,,,47.6859,-122.2994,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyHighChartjunk,FL_58,Q17|Q9|Q20|Q18|Q10|Q1|MetaInfo|Q14
2025-10-05 17:53:18,2025-10-05 17:54:12,IP Address,47.39.240.153,54,53,False,2025-10-06 15:23:02,R_5efRUUCMNFJmh7z,,,,,33.0242,-85.072,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,FloorplanHierarchyLowChartjunk,FL_60,Q9|MetaInfo|Q1|Q17|Q18|Q20|Q10|Q14
2025-10-05 16:36:29,2025-10-05 16:37:34,IP Address,24.29.65.198,50,65,False,2025-10-06 15:23:02,R_6RpFr7lg6tuRciE,,,,,44.0885,-73.5252,anonymous,EN,0.8999999761581421,,,,,,,,,,,,,,,,,,0,3,NoHierarchyMediumChartjunk,FL_46,
2025-10-04 15:04:19,2025-10-04 15:04:30,IP Address,97.128.18.30,50,10,False,2025-10-06 15:23:02,R_1oN9HaW67D2PITD,,,,,40.5802,-74.3594,anonymous,EN,0.800000011920929,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_52,
2025-10-05 16:38:16,2025-10-05 16:39:49,IP Address,76.132.26.35,54,92,False,2025-10-06 15:23:02,R_66nRmCZ70wHu69b,,,,,37.5281,-121.9732,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyHighChartjunk,FL_25,Q18|Q17|Q20|Q1|Q9|MetaInfo|Q10|Q14
2025-10-04 15:07:11,2025-10-04 15:07:18,IP Address,71.201.11.58,50,6,False,2025-10-06 15:23:02,R_1Zmv4r7yWAMC1jz,,,,,42.2853,-87.9532,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,NoHierarchyMediumChartjunk,FL_46,
2025-10-04 15:08:01,2025-10-04 15:08:07,IP Address,73.11.40.180,50,6,False,2025-10-06 15:23:02,R_12VJCHJoeyHqsJr,,,,,45.4817,-122.4156,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyHighChartjunk,FL_25,
2025-10-05 18:28:27,2025-10-05 18:28:36,IP Address,166.192.43.10,50,8,False,2025-10-06 15:23:02,R_5mfDyZdhSQkRwB3,,,,,38.0489,-84.5006,anonymous,EN,0.699999988079071,,,,,,,,,,,,,,,,,,0,3,NoHierarchyHighChartjunk,FL_50,
2025-10-05 18:35:53,2025-10-05 18:36:03,IP Address,98.15.229.204,50,10,False,2025-10-06 15:23:02,R_5X53gfyPY0r7k00,,,,,41.4535,-74.4774,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,RoomHierarchyMediumChartjunk,FL_22,
2025-10-04 15:07:50,2025-10-04 15:07:56,IP Address,174.249.82.6,50,5,False,2025-10-06 15:23:02,R_168CinKRETT0BKl,,,,,40.0345,-75.1193,anonymous,EN,1,,,,,,,,,,,,,,,,,,0,3,ImportanceHierarchyLowChartjunk,FL_54,
